date_time,ID_service,carrier,service_category,type_service,capacity,rate,cost
2021-12-01,BQL_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,2500,1034.45,83423.3870967742
2021-12-01,BQL_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,2400,1034.45,80086.45161290323
2021-12-01,BQL_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,3100,1034.45,103445.0
2021-12-01,BTA_LKUFET3001,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,BTA_LKUFET3003,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,BTA_LKUFET3004,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,BTA_LKUFET3005,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,BUC_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,1200,1034.45,40043.22580645161
2021-12-01,BUC_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,1200,1034.45,40043.22580645161
2021-12-01,BUC_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,1500,1034.45,50054.032258064515
2021-12-01,CAR_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,700,1034.45,23358.548387096773
2021-12-01,CAR_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,700,1034.45,23358.548387096773
2021-12-01,CAR_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,1100,1034.45,36706.290322580644
2021-12-01,CLI_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,1500,1034.45,50054.032258064515
2021-12-01,CLI_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,1500,1034.45,50054.032258064515
2021-12-01,CLI_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,CUC_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,1300,1034.45,43380.16129032258
2021-12-01,CUC_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,1300,1034.45,43380.16129032258
2021-12-01,CUC_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,MED_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,25000,1034.45,834233.8709677419
2021-12-01,MED_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,100,1034.45,3336.935483870968
2021-12-01,MED_LKUFET3001,UFINET,Enlaces Agregación Nacional,ET,1000,1034.45,33369.354838709674
2021-12-01,PER_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,500,1034.45,16684.677419354837
2021-12-01,PER_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,500,1034.45,16684.677419354837
2021-12-01,VDP_LKUFET1001,UFINET,Enlaces Agregación Nacional,ET,500,1034.45,16684.677419354837
2021-12-01,VDP_LKUFET1002,UFINET,Enlaces Agregación Nacional,ET,500,1034.45,16684.677419354837
2021-12-01,VDP_LKUFET1003,UFINET,Enlaces Agregación Nacional,ET,800,1034.45,26695.483870967742
2021-12-01,BQL_LKEBE15001,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BQL_LKEBE15002,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BQL_LKEBE15003,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BQL_LKEBE15004,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15004,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15005,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15006,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15007,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15008,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15009,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15011,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15012,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15014,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15015,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15016,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15017,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15018,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15019,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBE15020,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BUC_LKEBE15001,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BUC_LKEBE15002,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,MED_LKEBE15001,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,MED_LKEBE15005,ETB,Interconexión Nacional,E1,,630000.0,20322.58064516129
2021-12-01,BTA_LKEBVC5044,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5045,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5046,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5047,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5048,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5049,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5050,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5051,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5052,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5053,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5054,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5055,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5056,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5057,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5058,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5059,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5060,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5061,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5062,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5063,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5064,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5065,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5066,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5067,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5068,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5069,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5070,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5071,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5072,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5073,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5074,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5075,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5076,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5077,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5078,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5079,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5080,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5081,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5082,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5083,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5084,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5085,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5086,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5136,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5137,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5138,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5139,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5140,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5141,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5142,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5143,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5144,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5145,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5146,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5147,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5148,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5149,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5150,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5151,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5152,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5153,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5154,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5155,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5156,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5157,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5158,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5159,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5160,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5161,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5162,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5163,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5164,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5165,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5166,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5167,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5168,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5169,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5170,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5171,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5172,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5173,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5174,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5175,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5176,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5177,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5178,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5179,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5180,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5181,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5182,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5183,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5184,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5185,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5186,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5187,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5188,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5189,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5190,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5215,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5216,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5217,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5218,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5219,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5220,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5232,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5233,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5234,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5235,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5236,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5237,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5238,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5254,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5255,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5256,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5257,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5258,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5265,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5266,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5267,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5268,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC5269,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6023,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6024,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6025,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6026,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6027,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6028,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6029,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6030,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6031,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6032,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6033,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6034,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6035,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6036,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6037,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6038,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6039,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6040,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6041,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6042,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6043,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6044,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6070,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6071,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6072,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6073,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6074,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6075,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6076,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6077,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6078,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6079,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6080,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6081,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6082,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6083,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6084,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6085,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6086,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6087,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6088,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6089,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6090,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6091,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6092,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6093,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,BTA_LKEBVC6094,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5001,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5002,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5003,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5004,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5005,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5006,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,CLI_LKEBVC5014,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5001,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5002,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5003,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5004,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5005,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5006,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5007,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5008,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5009,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5010,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5011,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5012,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5013,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5014,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5015,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5016,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5017,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5018,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5019,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5020,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5021,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5022,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5023,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5024,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5025,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5026,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5027,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5028,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC5029,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6001,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6002,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6003,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6004,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6005,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6006,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6007,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6008,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6009,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6010,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6011,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6012,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6013,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6014,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6015,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6016,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6017,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
2021-12-01,PER_LKEBVC6018,ETB,Interconexión Nacional,VC,,300000.0,9677.41935483871
